rep_id,first_name,last_name,rep_name,site,queue_name,department,job_role,can_transfer_departments,tenure_months,months_on_job,tenure_band,primary_skill_tag,secondary_skill_tag,primary_skill_label,secondary_skill_label,strengths,weaknesses,strain_tier,pressure_index_baseline,experiment_condition,qa_score,fcr_30d,repeat_contact_rate,aht_secs,csat_proxy,transfer_rate,escalation_rate,productivity_index,burnout_index,resilience_index,volatility_index,compliance_risk,gaming_propensity,misinformation_risk,policy_accuracy,discovery_skill,conflict_tolerance,technical_skill,credit_discipline,ownership_bias,emotional_regulation,aht_pressure_bias,strain_score,weakness_tags,strength_tags
REP00142,Amir,Stewart,Amir Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,90,90,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6824,0.6405,0.3205,488.26,0.6881,0.062,0.0958,0.7221,0.366,0.992,0.5309,0.2304,0.1964,0.0513,0.7022877784467189,0.337515299877601,0.574826560951437,0.5296660838745862,0.809593023255814,0.7516008174386921,0.40813875917278175,0.6474192279429154,0.35729944464406305,discovery_gap,accountability_driven
REP00143,Hailey,Ramirez,Hailey Ramirez,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,23,senior,general_support,device_support,general_support,device_support,general_support|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6121,0.7507,0.1998,566.47,0.6609,0.0361,0.1417,0.608,0.5143,0.8847,0.5343,0.3023,0.3959,0.1763,0.49066827212522574,0.7068543451652387,0.34737363726461845,0.5757725148880884,0.6354166666666666,0.55541553133515,0.4036024016010673,0.33636775785513806,0.5827079979514098,escalation_prone,balanced
REP00144,Amy,Sanders,Amy Sanders,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,29,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6833,0.6972,0.267,476.51,0.785,0.0287,0.1106,0.714,0.2192,1.0,0.554,0.2531,0.2884,0.0772,0.7049969897652018,0.5012239902080783,0.5014866204162536,0.6091844612459867,0.7546027131782946,0.940625,0.37731821214142747,0.5579583851010493,0.22504861817784294,none,accountability_driven
REP00145,Amy,Castillo,Amy Castillo,NovaWireless,General Support,Call Center,Customer Service Representative,False,2,2,new,network_service,porting_transfer,tech_support,porting_support,network_service|porting_transfer|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.6673,0.6092,0.3316,575.16,0.6484,0.0437,0.0614,0.6565,0.4978,0.7915,0.5233,0.3553,0.3635,0.389,0.6568332329921734,0.3035495716034272,0.7452923686818632,0.4637902034825768,0.5070251937984496,0.40546211331944215,0.4182788525683788,0.5990755064584191,0.6393214220812378,discovery_gap,balanced
REP00146,Sarah,Evans,Sarah Evans,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,28,senior,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,low,0.1359,goodhart_baseline,0.5775,0.7189,0.2857,548.76,0.7239,0.1189,0.0815,0.6313,0.3549,0.961,0.3196,0.3344,0.2392,0.0006,0.3865141481035521,0.4440024479804161,0.6456888007928642,0.4798575703296916,0.5576550387596899,0.7751753085430356,0.6900600400266844,0.4127021536523494,0.2878591091649281,none,accountability_driven
REP00147,Grace,Young,Grace Young,NovaWireless,General Support,Call Center,Customer Service Representative,False,58,58,senior,general_support,network_service,general_support,tech_support,general_support|network_service|generalist,gaming_prone,medium,0.1359,goodhart_baseline,0.5254,0.7258,0.2222,559.64,0.6253,0.148,0.117,0.6233,0.5283,0.794,0.4029,0.4703,0.53,0.0347,0.22968091511137861,0.6383108935128519,0.4697720515361743,0.41095294721656606,0.22843992248062017,0.3664048725757333,0.5789192795196798,0.3920325591536281,0.6171252284078683,policy_confusion|credit_leak_risk,balanced
REP00148,Makayla,Hughes,Makayla Hughes,NovaWireless,General Support,Call Center,Customer Service Representative,False,2,2,new,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.6171,0.7634,0.1872,539.16,0.5991,0.1223,0.1369,0.7166,0.435,0.8777,0.4628,0.3614,0.3344,0.2924,0.5057194461167971,0.7454100367197063,0.37115956392467786,0.600805683907585,0.49224806201550386,0.43227580541753485,0.49899933288859233,0.47032461097787065,0.486908208439947,none,balanced
REP00149,Lucy,Castillo,Lucy Castillo,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,31,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,high,0.1359,goodhart_baseline,0.5871,0.7316,0.1986,545.02,0.6335,0.1074,0.1952,0.6174,0.5039,0.8238,0.7313,0.3636,0.3286,0.1503,0.4154124021673689,0.7105263157894737,0.08225966303270549,0.5118142793853111,0.48691860465116277,0.42207785702836975,0.1407605070046698,0.3758082396900051,0.7017815622240353,escalation_prone|reactive_under_stress,balanced
REP00150,Kevin,Carter,Kevin Carter,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,26,senior,fraud_unwanted_calls,device_support,fraud_unwanted_calls,device_support,fraud_unwanted_calls|device_support|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6328,0.6858,0.2861,535.61,0.6587,0.0361,0.1392,0.7226,0.3468,0.9802,0.3902,0.3006,0.2652,0.0619,0.5529801324503312,0.4427784577723377,0.3597621407333994,0.5174605652601807,0.6395348837209303,0.6814804055137039,0.5958639092728486,0.5856682736288622,0.2929765614945215,none,balanced
REP00151,Megan,Cox,Megan Cox,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls,porting_transfer|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6296,0.7305,0.2445,542.13,0.6768,0.0314,0.0677,0.6851,0.4729,0.879,0.5639,0.3023,0.2769,0.0782,0.5433473810957257,0.5700734394124847,0.7140733399405352,0.5742653641072784,0.6354166666666666,0.5768778049366885,0.3641094062708472,0.47174584387433627,0.5611550810531459,none,balanced
REP00152,Aaliyah,Watson,Aaliyah Watson,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,32,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.7068,0.8213,0.2118,552.27,0.6479,0.1816,0.1311,0.777,0.3493,0.984,0.3979,0.2927,0.3295,0.0508,0.775737507525587,0.6701346389228886,0.39990089197224965,0.8156327460429148,0.6586724806201549,0.6668045760538548,0.5855903935957305,0.4747464679709248,0.2952506713924601,none,policy_expert
REP00153,Jada,Lee,Jada Lee,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,26,senior,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.7708,0.774,0.1493,572.27,0.6563,0.1019,0.0403,0.713,0.34,0.8536,0.4596,0.2738,0.2298,0.0499,0.9683925346177004,0.8613831089351286,0.8498513379583746,0.8467548556738902,0.7044573643410853,0.5045890767751242,0.5032688458972647,0.4506910629599251,0.41799138247542467,none,thorough_probe|policy_expert|deescalation_strong
REP00154,Diego,Thompson,Diego Thompson,NovaWireless,General Support,Call Center,Customer Service Representative,False,26,26,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6224,0.6922,0.1715,530.92,0.7267,0.1373,0.0665,0.5952,0.3603,0.9323,0.5245,0.2735,0.2197,0.0992,0.5216736905478626,0.7934516523867808,0.72001982160555,0.5106300628090843,0.7051841085271318,0.741221549927873,0.41667778519012677,0.39916075736024437,0.3982986520846266,none,thorough_probe
REP00155,Jessica,Kaur,Jessica Kaur,NovaWireless,General Support,Call Center,Customer Service Representative,False,35,35,senior,porting_transfer,device_support,porting_support,device_support,porting_transfer|device_support|generalist,none_flagged,high,0.1359,goodhart_baseline,0.4712,0.7478,0.2182,572.72,0.6042,0.0107,0.1231,0.6104,0.5467,0.8048,0.4918,0.4677,0.4915,0.0945,0.06652618904274536,0.6505507955936353,0.4395441030723488,0.35970367902647327,0.23473837209302317,0.34233200432761646,0.46030687124749825,0.3437128325102412,0.660796264589214,policy_confusion|credit_leak_risk,balanced
REP00156,Maria,Baker,Maria Baker,NovaWireless,General Support,Call Center,Customer Service Representative,False,51,51,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,high,0.1359,goodhart_baseline,0.5111,0.6564,0.2643,564.33,0.6192,0.1393,0.1322,0.528,0.5694,0.633,0.5978,0.3613,0.4152,0.137,0.18663455749548466,0.5094859241126072,0.39444995044598596,0.29375841467274916,0.4924903100775193,0.13584558823529405,0.31887925283522345,0.35478898959800576,0.8645292832163141,policy_confusion|reactive_under_stress,balanced
REP00157,Alexander,Carter,Alexander Carter,NovaWireless,General Support,Call Center,Customer Service Representative,False,5,5,new,general_support,network_service,general_support,tech_support,general_support|network_service|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.5705,0.693,0.1869,533.47,0.6925,0.0539,0.1167,0.7298,0.393,0.9433,0.4525,0.2011,0.1866,0.3903,0.3654425045153522,0.746328029375765,0.4712586719524281,0.4336173096053463,0.8805717054263565,0.6933402788908479,0.5127418278852568,0.5857845563203912,0.39054966836307753,none,balanced
REP00158,Owen,Ruiz,Owen Ruiz,NovaWireless,General Support,Call Center,Customer Service Representative,False,64,64,senior,billing_resolution,porting_transfer,billing_support,porting_support,billing_resolution|porting_transfer|generalist,none_flagged,low,0.1359,goodhart_baseline,0.753,0.7283,0.2393,523.56,0.7414,0.0359,0.1175,0.7896,0.274,1.0,0.4242,0.3094,0.3347,0.0,0.9148103552077063,0.5859853121175029,0.4672943508424182,0.7569640416788461,0.6182170542635659,0.8604779411764705,0.5505003335557037,0.6205248179333751,0.22347320492064812,none,policy_expert|accountability_driven
REP00159,Ava,Cook,Ava Cook,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,28,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,high,0.1359,goodhart_baseline,0.6298,0.511,0.4308,575.8,0.6717,0.0418,0.0292,0.5109,0.4889,0.8434,0.8202,0.3538,0.3678,0.0418,0.5439494280553884,0.0,0.9048562933597621,0.2719747140276942,0.5106589147286822,0.5190014425388684,0.02214809873248824,0.5313807531380753,0.7075535529919115,discovery_gap|reactive_under_stress,deescalation_strong
REP00160,Isabella,Jenkins,Isabella Jenkins,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,28,senior,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls,network_service|fraud_unwanted_calls|generalist,none_flagged,high,0.1359,goodhart_baseline,0.6267,0.7118,0.2948,510.86,0.6541,0.0679,0.0859,0.6717,0.5016,0.6683,0.5779,0.3078,0.3519,0.1019,0.5346177001806142,0.416156670746634,0.6238850346878096,0.5441216430321323,0.622093023255814,0.24809264305177112,0.3454302868579052,0.47883574262302836,0.7653778884425242,reactive_under_stress,balanced
REP00161,Adrian,Baker,Adrian Baker,NovaWireless,General Support,Call Center,Customer Service Representative,False,35,35,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6195,0.7116,0.2056,521.28,0.5848,0.0546,0.1402,0.6725,0.3585,0.8688,0.5742,0.1987,0.2207,0.112,0.5129440096327516,0.6891064871481027,0.354806739345887,0.5330090878050717,0.8863856589147286,0.39386370011219746,0.3503669112741826,0.48022721268773366,0.4684444792058,none,balanced
REP00162,Connor,Martin,Connor Martin,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,31,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6534,0.7811,0.1419,517.72,0.7161,0.0932,0.1036,0.6777,0.3631,0.8792,0.393,0.3707,0.4604,0.0625,0.614990969295605,0.8840269277845777,0.5361744301288404,0.6798417763489328,0.469718992248062,0.6493929315595446,0.5921280853902602,0.39167044470054324,0.39164367746674433,none,thorough_probe
REP00163,Kyle,Stewart,Kyle Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,35,35,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6246,0.7907,0.2197,479.85,0.6895,0.0682,0.1028,0.6841,0.2934,1.0,0.3164,0.3657,0.4151,0.1298,0.5282962071041543,0.6459608323133414,0.5401387512388502,0.6497284730034143,0.4818313953488371,0.7650735294117647,0.6943295530353568,0.38736244784294466,0.19815941954101324,none,accountability_driven
REP00164,Amir,Sanchez,Amir Sanchez,NovaWireless,General Support,Call Center,Customer Service Representative,False,15,15,mid,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6999,0.5748,0.3369,519.21,0.7369,0.0532,0.0283,0.5843,0.3133,0.9465,0.6566,0.3292,0.2506,0.2101,0.7549668874172184,0.2873317013463893,0.9093161546085233,0.4654349187568584,0.5702519379844961,0.7793175989741945,0.24042695130086733,0.5458002683269252,0.39635781499782435,discovery_gap|reactive_under_stress,policy_expert|accountability_driven|deescalation_strong
REP00165,Jackson,Collins,Jackson Collins,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5184,0.6846,0.2236,527.11,0.5825,0.092,0.1316,0.641,0.4015,1.0,0.4532,0.2362,0.2857,0.0958,0.20860927152317874,0.6340269277845778,0.39742319127849346,0.3436208750778286,0.7955426356589147,0.5683823529411764,0.5118078719146097,0.4735150019668849,0.3522953768765479,policy_confusion,balanced
REP00166,Oliver,Cooper,Oliver Cooper,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,37,senior,general_support,device_support,general_support,device_support,general_support|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.644,0.7065,0.2529,586.72,0.6574,0.092,0.1,0.6472,0.5309,0.816,0.4435,0.2902,0.3312,0.1534,0.586694762191451,0.5443696450428397,0.554013875123885,0.562853860279624,0.6647286821705426,0.45538497756050633,0.5247498332221481,0.4519719029639397,0.6177826661847368,none,balanced
REP00167,Samantha,Morales,Samantha Morales,NovaWireless,General Support,Call Center,Customer Service Representative,False,24,24,senior,network_service,billing_resolution,tech_support,billing_support,network_service|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6125,0.7332,0.2855,510.37,0.6144,0.1068,0.1468,0.6068,0.354,0.8848,0.4474,0.2828,0.2892,0.1089,0.49187236604455165,0.4446144430844554,0.32210109018830513,0.5522499409489369,0.6826550387596899,0.4700738299406955,0.5195463642428284,0.35881873858658864,0.40047464423704016,escalation_prone,balanced
REP00168,Nicholas,Taylor,Nicholas Taylor,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,29,senior,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5704,0.7638,0.2165,512.6,0.7047,0.0814,0.0828,0.6592,0.3272,0.9176,0.6023,0.3983,0.4591,0.1256,0.36514148103552085,0.6557527539779682,0.6392467789890981,0.5310681212732057,0.40285852713178294,0.6807531255008814,0.312875250166778,0.3897174030660331,0.41102597510944006,reactive_under_stress,balanced
REP00169,Madison,Ross,Madison Ross,NovaWireless,General Support,Call Center,Customer Service Representative,False,2,2,new,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,misinformation_risk,high,0.1359,goodhart_baseline,0.7324,0.7309,0.1976,534.76,0.6271,0.0404,0.0705,0.7199,0.4831,0.7679,0.6279,0.3351,0.2873,0.3646,0.8527995183624324,0.7135862913096696,0.7001982160555005,0.7295428526468903,0.5559593023255813,0.334155112998878,0.27871914609739823,0.5197299888216341,0.6869667524743645,reactive_under_stress,policy_expert
REP00170,Catherine,Thompson,Catherine Thompson,NovaWireless,General Support,Call Center,Customer Service Representative,False,23,23,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.641,0.6547,0.2739,517.92,0.7853,0.01,0.1277,0.6473,0.3759,0.9454,0.6296,0.3158,0.3915,0.1671,0.5776640577965082,0.4801101591187271,0.4167492566897918,0.4869296302216618,0.6027131782945736,0.8667895496073088,0.27645096731154095,0.5235202508383775,0.443999781264319,reactive_under_stress,accountability_driven
REP00171,Natalie,Shah,Natalie Shah,NovaWireless,General Support,Call Center,Customer Service Representative,False,87,87,senior,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6226,0.7567,0.2138,556.47,0.5564,0.0765,0.0335,0.6503,0.381,0.9237,0.4983,0.1614,0.1315,0.1014,0.5222757375075258,0.6640146878824971,0.8835480673934588,0.5998475461731178,0.9767441860465116,0.4164534580862317,0.4516344229486323,0.3870922751608404,0.4138717415302632,none,deescalation_strong
REP00172,Jack,Kim,Jack Kim,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,22,senior,fraud_unwanted_calls,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6121,0.6973,0.1849,561.16,0.669,0.1217,0.1287,0.7063,0.546,0.8408,0.4897,0.4136,0.4595,0.1783,0.49066827212522574,0.7524479804161567,0.4117938553022794,0.5021579574025633,0.3657945736434107,0.5104959729123257,0.4631087391594395,0.5470813390505658,0.6298843810771632,none,thorough_probe
REP00173,Christina,Khan,Christina Khan,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,37,senior,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6649,0.6572,0.3179,549.7,0.6465,0.1287,0.084,0.6365,0.3995,0.8348,0.491,0.2117,0.2091,0.0682,0.6496086694762193,0.3454712362301101,0.6333002973240831,0.5263483104756338,0.8548934108527132,0.46096129187369755,0.46137424949966643,0.5050111149179849,0.5006276777558151,discovery_gap,balanced
REP00174,Adrian,Gupta,Adrian Gupta,NovaWireless,General Support,Call Center,Customer Service Representative,False,10,10,mid,billing_resolution,general_support,billing_support,general_support,billing_resolution|general_support|generalist,misinformation_risk,medium,0.1359,goodhart_baseline,0.603,0.5895,0.3557,550.11,0.6405,0.0847,0.1236,0.5518,0.5088,0.9169,0.384,0.4045,0.4231,0.2989,0.46327513546056587,0.22980416156670747,0.4370664023785926,0.33985372433353633,0.3878391472868217,0.5617847411444141,0.6041360907271514,0.4802078322391454,0.4911700564335191,discovery_gap,balanced
REP00175,Catherine,Castillo,Catherine Castillo,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,29,senior,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6235,0.6701,0.1983,549.39,0.6652,0.052,0.1763,0.6351,0.4326,0.8602,0.5208,0.3284,0.3855,0.1781,0.5249849488260085,0.7114443084455324,0.17591674925668965,0.4818197421273688,0.5721899224806201,0.5299411965058503,0.4216144096064042,0.4852752427458865,0.5222224732005354,escalation_prone,balanced
REP00176,John,Stewart,John Stewart,NovaWireless,General Support,Call Center,Customer Service Representative,False,5,5,new,device_support,billing_resolution,device_support,billing_support,device_support|billing_resolution|generalist,misinformation_risk,low,0.1359,goodhart_baseline,0.6298,0.7784,0.1679,524.65,0.8074,0.0147,0.1294,0.7223,0.1776,1.0,0.151,0.1819,0.1862,0.2936,0.5439494280553884,0.804467564259486,0.40832507433102083,0.6405989213615788,0.9270833333333333,0.9818014705882352,0.9150100066711141,0.4575961552881517,0.025496997998665775,none,thorough_probe|accountability_driven
REP00177,Clara,Hernandez,Clara Hernandez,NovaWireless,General Support,Call Center,Customer Service Representative,False,31,31,senior,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.665,0.7613,0.1539,543.62,0.637,0.0692,0.0391,0.6792,0.3797,0.9606,0.3949,0.3251,0.2895,0.0903,0.6499096929560507,0.8473072215422276,0.8557978196233895,0.6700058528193542,0.5801841085271318,0.6148877023561468,0.589593062041361,0.4210577802695499,0.3411255345071414,none,thorough_probe|deescalation_strong
REP00178,Jayden,Hill,Jayden Hill,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,32,senior,porting_transfer,fraud_unwanted_calls,porting_support,fraud_unwanted_calls,porting_transfer|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6052,0.6034,0.3253,562.35,0.6871,0.0774,0.0871,0.6304,0.4528,0.926,0.683,0.3425,0.2901,0.1137,0.4698976520168572,0.322827417380661,0.6179385530227948,0.3623268243541689,0.538032945736434,0.6598443260137844,0.20520346897931951,0.5706694214590016,0.5519287330247955,discovery_gap|reactive_under_stress,balanced
REP00179,Jasmine,Kaur,Jasmine Kaur,NovaWireless,General Support,Call Center,Customer Service Representative,False,25,25,senior,fraud_unwanted_calls,network_service,fraud_unwanted_calls,tech_support,fraud_unwanted_calls|network_service|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6092,0.8106,0.1254,569.32,0.7857,0.0409,0.1259,0.706,0.3103,1.0,0.412,0.291,0.2547,0.1414,0.4819385912101143,0.934516523867809,0.42566897918731406,0.6539828053927604,0.6627906976744187,0.9419117647058822,0.5667778519012675,0.3904732405609717,0.2519615881207252,none,thorough_probe|accountability_driven
REP00180,Alex,Martinez,Alex Martinez,NovaWireless,General Support,Call Center,Customer Service Representative,False,42,42,senior,general_support,billing_resolution,general_support,billing_support,general_support|billing_resolution|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6537,0.5713,0.2932,524.47,0.6961,0.0316,0.0786,0.5857,0.4876,0.9497,0.418,0.2908,0.2944,0.0278,0.6158940397350992,0.42105263157894735,0.66005946481665,0.39107357073603594,0.6632751937984496,0.7086772719987178,0.5587725150100067,0.552577772701946,0.4584773675817453,none,balanced
REP00181,Noah,Anderson,Noah Anderson,NovaWireless,General Support,Call Center,Customer Service Representative,False,28,28,senior,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,low,0.1359,goodhart_baseline,0.6217,0.6718,0.2192,525.54,0.7658,0.01,0.014,0.7052,0.3102,0.9772,0.4235,0.18,0.2292,0.1048,0.5195665261890429,0.6474908200734395,0.9801783944499505,0.48145406541048497,0.9316860465116279,0.8742682120532136,0.5514342895263509,0.5807001879211356,0.27511032612404573,none,accountability_driven|deescalation_strong
REP00182,Tyler,Johnson,Tyler Johnson,NovaWireless,General Support,Call Center,Customer Service Representative,False,22,22,senior,billing_resolution,fraud_unwanted_calls,billing_support,fraud_unwanted_calls,billing_resolution|fraud_unwanted_calls|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6228,0.6166,0.2485,530.24,0.618,0.0397,0.1013,0.6632,0.4304,0.9691,0.6588,0.2846,0.2525,0.1128,0.5228777844671885,0.5578335373317014,0.5475718533201188,0.4070137474858689,0.6782945736434107,0.5915416132393011,0.23749166110740483,0.5982187291270838,0.48641770062295,reactive_under_stress,balanced
REP00183,Megan,Diaz,Megan Diaz,NovaWireless,General Support,Call Center,Customer Service Representative,False,37,37,senior,general_support,network_service,general_support,tech_support,general_support|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5658,0.6891,0.2587,559.6,0.6745,0.0128,0.1414,0.6466,0.4609,0.8205,0.5885,0.3363,0.3338,0.1013,0.3512944009632751,0.5266217870257038,0.34886025768087214,0.4211669137432863,0.5530523255813953,0.49294959128065396,0.3312875250166778,0.47512184880250735,0.6077898622382107,escalation_prone|reactive_under_stress,balanced
REP00184,Caroline,Edwards,Caroline Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,32,32,senior,billing_resolution,device_support,billing_support,device_support,billing_resolution|device_support|generalist,none_flagged,low,0.1359,goodhart_baseline,0.7605,0.7501,0.2133,490.47,0.7965,0.0731,0.0504,0.7555,0.2871,0.9942,0.4126,0.2627,0.2918,0.0898,0.9373871161950631,0.6655446756425949,0.7998017839444995,0.7983048070636192,0.7313468992248062,0.9538627985254046,0.5659773182121414,0.5429131582863531,0.23561446239571157,none,policy_expert|accountability_driven|deescalation_strong
REP00185,Tyler,Richardson,Tyler Richardson,NovaWireless,General Support,Call Center,Customer Service Representative,False,29,29,senior,porting_transfer,general_support,porting_support,general_support,porting_transfer|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5654,0.6642,0.2354,583.73,0.7007,0.0879,0.194,0.5317,0.5286,0.9163,0.5297,0.4389,0.4576,0.2416,0.3500903070439495,0.5979192166462668,0.08820614469772048,0.38623897761902465,0.3045058139534883,0.6716290671581984,0.409739826551034,0.34919669194200165,0.5681821109218385,escalation_prone|credit_leak_risk,balanced
REP00186,Paul,Baker,Paul Baker,NovaWireless,General Support,Call Center,Customer Service Representative,False,41,41,senior,device_support,network_service,device_support,tech_support,device_support|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6289,0.7313,0.2885,544.04,0.674,0.1252,0.1439,0.7182,0.4057,0.9164,0.433,0.2983,0.3004,0.0933,0.5412402167369055,0.4354345165238679,0.3364717542120912,0.5743146217403854,0.6451065891472868,0.6226844245872736,0.5387591727818546,0.5168075786782764,0.4164090426133985,escalation_prone,balanced
REP00187,Kimberly,Walker,Kimberly Walker,NovaWireless,General Support,Call Center,Customer Service Representative,False,30,30,senior,fraud_unwanted_calls,general_support,fraud_unwanted_calls,general_support,fraud_unwanted_calls|general_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.5555,0.6671,0.2097,582.74,0.6359,0.0949,0.0538,0.6423,0.4738,0.8834,0.427,0.4187,0.4207,0.0598,0.32028898254063815,0.6765605875152999,0.7829534192269574,0.37533610968774395,0.35343992248062006,0.507688531815996,0.5467645096731153,0.4994527330470103,0.5035892157881533,policy_confusion,deescalation_strong
REP00188,Caleb,Gupta,Caleb Gupta,NovaWireless,General Support,Call Center,Customer Service Representative,False,36,36,senior,billing_resolution,network_service,billing_support,tech_support,billing_resolution|network_service|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.611,0.8737,0.1618,513.94,0.6338,0.0678,0.1557,0.8008,0.392,0.8035,0.3532,0.2126,0.0974,0.0882,0.48735701384708,0.8231334149326806,0.2779980178394449,0.74367850692354,0.8527131782945736,0.3949726518672865,0.6452301534356237,0.4357043235704323,0.4641617709633704,escalation_prone,thorough_probe
REP00189,Courtney,Edwards,Courtney Edwards,NovaWireless,General Support,Call Center,Customer Service Representative,False,38,38,senior,general_support,device_support,general_support,device_support,general_support|device_support|generalist,none_flagged,medium,0.1359,goodhart_baseline,0.6307,0.7311,0.2079,555.34,0.5654,0.0732,0.1006,0.6801,0.4212,0.8001,0.5372,0.3352,0.2862,0.1678,0.5466586393738713,0.6820685434516525,0.5510406342913776,0.576748123105739,0.5557170542635659,0.26460520516108355,0.39973315543695787,0.4639452133175984,0.5674345655014864,none,balanced
